a3377f35-b153-457c-93e8-c645f9509fe0,3,Swimming pool,2
896e6d7a-4952-4871-a483-cf63fa4493a5,4,Workspace,16
84d6e816-9117-451b-baf7-e5db71834b6a,1,Bathtub,18
33c5499d-37e6-4897-8ff4-1ef6aacadd53,20,Hot water,19
8f3a788a-d2bb-4582-b629-4f92362c90b1,14,Laundry facilities,1
3595d4dd-ca9f-43d0-8fdc-0d6f9b8c1105,25,Shower,25
abbf6f39-4b7b-4048-b37a-b7950c6c04aa,10,Oven,18
4040b191-6f87-4f3a-952e-ad99cdb54e7a,1,Heating,6
eb3c7387-93d7-446c-9d36-c38d189a990d,3,Pet-friendly,18
c15bf459-d31c-4cae-aec4-262cee68bf55,12,Refrigerator,21
831d0daf-a8a5-4a08-b5df-381d2770e78a,5,Shower,1
14c2efb5-978f-49d7-999f-3a7305fdeeec,23,Swimming pool,8
68014558-f89e-40e5-a0ac-ceeeba12fee5,20,Shower,10
03f034b3-087a-459c-9f38-e6c0adf64859,17,Oven,2
f8445620-68cb-4254-b2b4-02645105cbc5,17,Heating,12
c810032a-aa5f-4634-88a6-b5d1f4bf0eca,5,Refrigerator,3
c4f1119c-c14c-442a-b51e-81959b608cc2,11,Oven,15
ca684942-e28a-45a8-8a78-928d2ecb13d5,5,Oven,20
abbf6f39-4b7b-4048-b37a-b7950c6c04aa,1,Cookware and utensils,18
f8b86e26-4e46-484d-9cb3-f8c0f4b11b06,20,Cookware and utensils,24
a70c57e3-b6cc-47de-9f37-e31cd43fada2,4,Refrigerator,14
a9705d7e-331e-4f9f-8144-0d08d134dc18,1,Oven,24
8c192cb3-26bd-4139-b70a-7073e6a4462b,8,Swimming pool,25
40f9b969-8749-4e86-a94b-b824cd33d398,5,Air conditioning,4
70fb8e00-db35-4599-b2f3-1e2f399c6075,23,Bathtub,10
759e2192-be04-4332-80f7-86130971cece,20,Air conditioning,10
98f2268b-dfa3-42eb-a023-77d62695c0c8,3,Security system,21
b87786cd-dd6a-4c31-8302-00a9d7d4112d,21,Laundry facilities,8
c64a4662-ca2f-429d-a808-4e508b731d1a,7,Toiletries,21
94ebb75a-b3e7-4ad2-b9e7-2b125230575d,17,Parking,25
86ce331e-c9cc-4578-8f7f-e35fbf469164,9,Refrigerator,15
79c0dd2d-d859-4b5d-a9bc-e66d8143240d,4,TV,14
02bc46ae-a83f-4431-b46a-b172c43d0c33,25,Towels,20
c42794c7-265d-4143-9ed2-84744cb8fa99,17,Parking,10
f8d0c77a-e2ee-49e5-9767-dc4eff896e50,4,Swimming pool,17
d03defa0-732e-429d-b429-927279d554c5,17,Security system,8
ffdf7d37-cd2a-4aae-809a-2c701d4505b2,5,Stove,16
71b43ad9-c6dd-40f1-924d-d4d7688423f3,25,Stove,23
d6ec0767-42f8-447c-a89e-153eae13163a,21,Towels,11
4ee08767-33d1-40b0-95be-5b6cc30f04b5,25,Dining table,10
8f215db7-2af2-49bf-9d36-6bebb1c16e99,11,Bathtub,19
5d73fa30-62a2-40d3-9f26-11f1d3d61d65,24,Stove,9
625f6fd6-c6dc-4d3d-9ef2-44e1aec4de8b,14,Gym,13
78c65146-2d21-4915-9d6f-febce861b880,5,Bathtub,15
623f7e5b-4b6e-44c9-b8d2-3eafded660b0,6,Air conditioning,23
84aff458-511f-4d1d-9f31-2e6fa6f322d4,10,Dishwasher,8
83f8e1eb-d015-4e4c-af3d-f577e513e218,11,Stove,24
e437eff7-70fc-4508-9736-3f0c85339f02,10,Stove,13
c15bf459-d31c-4cae-aec4-262cee68bf55,3,TV,13
c1894112-7a2f-4fcf-a80d-fb6b730d713c,19,Heating,22
56ee792e-83aa-44c5-a9b4-46dd0980423e,7,Refrigerator,13
57e43060-3adb-46e1-9be3-8fd7a58271d6,25,TV,2
ca2c4514-fca7-48f6-9b30-cd73ab54cc55,19,Hot water,14
fe07c1b5-01c6-4ed6-be20-e93725a7c0bc,15,Workspace,18
dcf3ff17-1ed0-4cae-a229-94f9e3ac4f87,20,Accessibility features,13
027efa15-06c4-4ba5-afdf-03d782182ac4,25,Air conditioning,2
6020c8ff-bbce-4ef5-9abb-7cdfe4025064,6,Workspace,14
5a05b488-ad6d-4c38-8192-37838fc8be91,3,Gym,10
e196d943-c323-4e33-90dc-1355d7005bae,21,Oven,3
23ab1759-5a51-469f-8f95-4071462a3cde,7,Cookware and utensils,22
e4582689-635f-436e-856b-6a0f04e369c1,14,Coffee maker,23
3d4996dc-97b8-4841-9905-cdbde42562bd,12,Dishwasher,17
1327b409-90be-48f2-b91f-f15dc5e54d87,14,Heating,15
0c7e5402-d2c2-45c5-bb27-6f0ea1933364,23,Hot water,13
f4421314-07ae-4e4a-ba73-7860c47aa1fe,5,Shower,23
86ce331e-c9cc-4578-8f7f-e35fbf469164,8,Bathtub,12
54c3276a-7d2d-431f-aa3a-26ce7ad022c6,25,Workspace,20
81c2f78f-e094-4fab-8218-8f64f8730793,4,TV,12
f4d3c40f-a182-4ccb-b031-54d028d7dbef,14,Swimming pool,13
705f433f-82ad-4742-965d-6ba3e472c472,7,Bathtub,13
bc31286d-8204-4136-8c54-bd4368139feb,24,Swimming pool,17
60cbb47b-baf6-4196-a69e-200e3f5bfcbf,16,Air conditioning,24
b4d676d7-8620-4462-9eff-52fcb5b5ce54,13,Workspace,14
9447c9d8-93a4-4068-b5ad-de3856a924d6,3,Pet-friendly,23
f41180d7-c5fd-40e0-aa9c-cc02e7661720,12,Air conditioning,19
42bf7cf8-7870-40b5-976f-8690095ac98a,2,Gym,4
d3f9af1b-3880-4fc5-a240-e7ea476fe6ca,13,Parking,17
e35de89a-145d-4c33-9130-1279cd929327,22,Laundry facilities,3
e90ca9de-989f-4a58-bf35-b23f7ab5cac1,15,Parking,13
8b5ae325-77c1-4001-b752-99a51e7afe97,11,Towels,12
c98844ff-36c1-437e-a93e-711525cbbf1c,12,Dishwasher,4
6eea418f-214b-48fd-af6b-2050a83e0861,13,Wi-Fi,18
8216705d-d13a-49d5-826c-1edc1295f9e0,15,Dishwasher,25
6e802d21-4672-402c-8f86-4baa41f88235,12,Dishwasher,12
09b4196e-9459-4a6f-89ab-4c78fbfcbf92,19,Dishwasher,11
e6dc8993-2eb3-4a5b-9c57-cf604802b7b2,2,Dining table,13
28625025-6f11-4d20-9631-084eae9d7c83,1,Dishwasher,20
cb72a36d-90c0-4875-ab2e-bddb45a5bcc8,24,Parking,24
763d5658-0310-4016-afc5-2371dee93ee4,17,Security system,22
a1d5a14c-a06d-4e7b-b6a4-b19f906d3539,3,Bathtub,5
4ee08767-33d1-40b0-95be-5b6cc30f04b5,24,Dishwasher,2
57e43060-3adb-46e1-9be3-8fd7a58271d6,6,Swimming pool,24
28e76ffd-36a7-486f-9a27-5a6e3af8c5ff,5,Laundry facilities,21
0c7e5402-d2c2-45c5-bb27-6f0ea1933364,25,Cookware and utensils,2
14c2efb5-978f-49d7-999f-3a7305fdeeec,17,Shower,10
563b7a9d-646e-4c9a-a2d5-4267e87e9de8,13,Wi-Fi,23
9710fb02-0822-457a-8be3-6d891e8cb6a0,20,Pet-friendly,11
5d73fa30-62a2-40d3-9f26-11f1d3d61d65,7,Towels,24
ddab2ca3-155e-4c47-b3a3-cf56d76bca55,5,Toiletries,5
14c2efb5-978f-49d7-999f-3a7305fdeeec,22,Laundry facilities,4
8f9ec4a1-0ee5-4327-b576-a5180f6053a0,23,Coffee maker,11
e328da01-0021-4900-b0c0-e6345c7616cb,7,Swimming pool,18
d7bb834c-c295-4791-9d45-baed41add424,21,Accessibility features,9
c42794c7-265d-4143-9ed2-84744cb8fa99,25,Security system,21
cee392e4-ce35-4546-b502-0b8ed3c947b3,19,Refrigerator,1
8757b4f3-a163-41ad-8150-474281094582,4,Dishwasher,10
92452843-a017-48dd-9637-f14e63975383,18,Parking,21
440210f3-1705-4a0e-8633-7529ab93a833,18,Bathtub,10
d48a746c-6f3b-461d-a243-36a7b1550ea5,9,Refrigerator,25
ad9327ee-6ac5-4783-bf7d-a15bce9cca23,6,Hot water,4
30e37653-0d51-44fc-b84e-ff4efb84dd3a,17,Security system,23
ce2f0d6d-b184-4cd5-b23f-c63f383b8e2c,20,Dishwasher,2
feda4c78-2ebd-428e-a325-fdc2dba918e4,1,Stove,6
e6c9a3ef-5b62-4851-9e1d-c0406661ea3e,24,Swimming pool,20
e3d47194-7ac9-4de6-be25-5f5b1ec079a2,14,Fitness equipment,11
d38e8e1f-e9cf-47e9-8004-9d9c312d586c,11,Gym,4
fc114987-538a-4346-9885-b7a6941f0600,16,Cookware and utensils,25
9f3b93d3-3c2c-43d8-a77c-5ac131a421a3,1,Microwave,22
dae27c14-9dab-4b26-82af-6dd0b8f0452d,6,Air conditioning,25
4c1897e9-e8e2-4090-bbb7-5a81de6a3404,11,Workspace,23
0a8febb5-d6d2-4b6f-819a-2f3fd1bab856,25,Towels,15
0c7d203e-3d5a-454e-bd6b-fba294e42348,20,Dining table,3
46455455-4398-48c9-a29d-904b3fcf994a,21,Stove,19
c9cdc32a-10bd-4fc5-b5a9-1fdb4fee4765,1,Heating,15
85ef95dd-3a5c-4974-a68d-4035ceec8ed8,8,Toiletries,12
bddb614d-e41f-428c-bdb1-32649cb24793,16,Air conditioning,25
88ed9ce0-aa7a-40e2-aecd-82c114cc2a36,11,Hot water,2
d8f81cb2-dc5a-41b5-8292-f94b27905eb8,14,Swimming pool,11
38245f29-fe58-4011-8006-1e3208b52e58,2,Swimming pool,13
84d6e816-9117-451b-baf7-e5db71834b6a,18,Parking,19
e4ddc42e-4d0a-472c-856d-c97d72c2aa62,23,Stove,11
e66aa030-e9e1-41cb-9b13-746be2507476,13,TV,24
7fdaa468-cf20-4db7-bf5d-423bcbc7815e,23,Dishwasher,21
25671d50-e37f-4640-953b-01531f224fd4,11,Air conditioning,4
2d7c5741-dc6e-42a1-850d-817aaea601e4,1,Pet-friendly,17
8f3a788a-d2bb-4582-b629-4f92362c90b1,12,Oven,25
089c8a00-0017-46cb-8577-9f8efb8d08f4,22,Hot water,10
90f0f0c4-2345-4ae4-bb27-b903417d4587,16,Bathtub,23
6428ba9c-5cff-4557-8fe5-ac004bafa3f3,16,Toiletries,9
d4df4ab5-8b74-4e70-819b-7a42284c4275,16,Cookware and utensils,20
48e52324-ad95-419c-bba2-a9cf68b48437,19,Dishwasher,13
e50c89ad-9d5d-4990-a13e-5fb03e8d3ebe,17,Dining table,8
152b18cf-0651-4321-8824-96e8e180989e,8,Refrigerator,3
1319d3af-0b2d-4124-b0cc-73f065655832,9,Pet-friendly,8
84aff458-511f-4d1d-9f31-2e6fa6f322d4,2,Towels,1
ac41d751-dd95-459c-b64b-269dd50f5b16,24,Swimming pool,23
b886f02e-e844-4aad-baf3-c219f93d3dc6,16,Parking,13
4885ebc6-b769-4da3-ada9-f9b912c3e010,16,Wi-Fi,6
43d48798-e339-4ed2-91f4-00f42338a426,14,Parking,1
7b6e059a-a2cd-4924-94b7-9e2443393940,5,Oven,23
088281be-5a28-41c0-9a8e-3c42804fc9a2,8,Toiletries,9
c1894112-7a2f-4fcf-a80d-fb6b730d713c,9,Refrigerator,22
0b14936f-11f7-40a6-9ba5-9d9a7c5b0930,21,Heating,7
7070d368-e976-467a-a793-1b43f9cffa86,7,Oven,21
c2aea500-8603-4fbf-ac4b-66c7245a5b0e,12,Gym,16
632d1de9-4d78-42ba-8472-e050d6dac3d6,11,Workspace,16
1adf8a54-1c65-46f5-be65-f4103a50afbf,14,Gym,11
e90ca9de-989f-4a58-bf35-b23f7ab5cac1,2,Toiletries,18
be6c8a6f-7b8a-4314-aa42-31face75132b,5,Pet-friendly,14
7206c9a3-049b-42f1-ba06-bba6779401bb,16,Gym,24
b840360d-df67-45b0-82e0-123c8b22539f,23,Dishwasher,15
28e76ffd-36a7-486f-9a27-5a6e3af8c5ff,17,Cookware and utensils,20
152b18cf-0651-4321-8824-96e8e180989e,10,Oven,8
9f96e282-98fb-4375-911f-6221155ca4a9,25,Security system,14
9ea70d8b-cf8e-44ec-8679-5dd549abae91,23,Swimming pool,17
7f38b7cd-760b-4be0-8ea3-f2aac8f31e14,11,Workspace,25
9649acbf-b712-40a7-a0f5-02725febb30b,6,Workspace,7
705f433f-82ad-4742-965d-6ba3e472c472,14,Cookware and utensils,9
0a8d66ec-4782-443d-bd8a-e04c7969827d,1,Shower,5
86ce331e-c9cc-4578-8f7f-e35fbf469164,1,Hot water,9
27030a9a-e6a5-4c5c-8623-deb46cc85e3b,5,Parking,14
5fc7c50c-7db2-429e-94be-90bb4b91e6c7,18,Fitness equipment,8
440fb389-e195-4df1-afa4-a07e752fb514,6,Fitness equipment,15
51d02313-9c22-4a27-9d66-2f76e132b91a,25,Cookware and utensils,14
467aa793-9077-4f92-8873-f21ef4efc34b,21,Oven,11
4254785c-f9aa-4800-ae27-9acbdd627037,24,Heating,3
0f07f616-13f3-4b23-91ff-fb8bb1b13d47,17,Stove,22
9439fe53-5499-40d9-8bd1-848fa77c8a0c,20,Toiletries,8
f1d70fd5-2495-4eac-9d2c-f1c53d76db90,16,Swimming pool,21
aa008448-816b-4a50-9ae2-ebdb638d27ec,10,TV,4
2b09abe7-2c05-4148-81c8-137fa70a3be1,19,Stove,22
1315b1e7-45f9-492b-96c3-db1aa4374eb2,24,Toiletries,2
223de489-830a-4e54-8546-14f1abf8be76,4,Air conditioning,24
79b50a64-4364-4d78-8183-c240e3645c29,25,Dishwasher,17
a3377f35-b153-457c-93e8-c645f9509fe0,13,Workspace,20
1319d3af-0b2d-4124-b0cc-73f065655832,23,Workspace,20
29f5bf7b-b0e7-4947-ab73-079aa933c2e1,22,Microwave,20
57483db1-385b-42c7-96dd-ee07119955f0,23,Oven,22
09b9bbc1-ea45-498a-806c-93d8eba13b40,23,Refrigerator,5
2cd7233b-fb22-4e6c-8210-c7bd4d0857d2,1,Dining table,4
38df6a5c-52f1-4c9b-b47e-01255fc246b8,7,Bathtub,9
39ea33ee-69a4-4f99-b567-475585d02724,6,Workspace,18
60cbb47b-baf6-4196-a69e-200e3f5bfcbf,17,TV,1
0c314fa2-75ae-474f-80bd-70e24ed70602,7,TV,15
76b3592c-38c1-497e-a4c8-cfce1c24668c,6,Swimming pool,2
2e92b137-d4c3-495b-9dd5-c765ca73a4ba,18,Refrigerator,24
1a42576b-321d-4052-bb8f-0136335f08f3,8,Dining table,12
7eae8cf6-7577-40c8-bb37-cd34f9c77e9a,11,Laundry facilities,22
50fd68a1-a7e8-45f5-904d-2919323d213d,21,Oven,10
9dc08550-1eb5-4a0a-88b7-622c2251f8c2,3,TV,18
a4939ed1-f25a-42b2-b0f7-63e33f25f86a,5,Wi-Fi,20
97bbca04-6484-4c3a-b1cd-62c2fd5ed9d7,14,Laundry facilities,7
d5704f97-1f18-420c-92ec-4151d6686308,11,Gym,4
55364ca6-4ef7-4cca-b8ad-c45f4fcd2492,18,Accessibility features,22
7173c7b0-bad6-4d65-a7fa-6342db8039ea,24,Microwave,11
b8943735-79ad-48ab-9ac5-5268e7749f5f,2,Toiletries,5
36b4d82b-887f-4266-83ab-179dfcd5e133,9,Dishwasher,20
27030a9a-e6a5-4c5c-8623-deb46cc85e3b,14,Dining table,11
5a29f41e-19b5-45c9-9267-09fe3418dcab,23,Pet-friendly,20
d6ee13be-46dc-41d4-8f04-4612bea2b7c1,15,Shower,13
7411d27b-27c6-443c-87b7-b6725ce75f3b,2,Shower,6
c6702dea-72e4-4080-b0d7-a6ff81d285ca,13,Microwave,6
d9bec8f3-2260-4367-a893-8a7ba8179207,9,Refrigerator,25
4ccf9797-77bd-4037-b1a9-28f88900bc86,10,Workspace,18
f41180d7-c5fd-40e0-aa9c-cc02e7661720,12,Hot water,6
12b12d51-c2bd-4014-aab7-c93ad26506a2,6,Oven,6
f942d960-a724-496a-902e-e50124ca5afa,23,Parking,22
213d9647-c30f-4ec1-a2f8-494d75fee02e,19,Swimming pool,25
e4ddc42e-4d0a-472c-856d-c97d72c2aa62,12,Fitness equipment,15
b585a219-472c-43ed-8478-ba460078af1c,11,Microwave,17
089c8a00-0017-46cb-8577-9f8efb8d08f4,5,Towels,5
e1e39ab1-5305-4dfb-8b7f-8f280d9868a6,22,Wi-Fi,24
7bd1a269-4340-4a14-821a-722911893030,1,Wi-Fi,6
e375b882-bfe3-4007-bd64-c1fa8e7ae433,24,Toiletries,1
ec48a1cd-076b-4651-a59e-5ec5e476a0c1,2,Laundry facilities,10
beef78f9-81b3-4240-bc24-d966c5165625,10,Coffee maker,20
7df3491b-4912-46f1-98d1-330f0bd0d237,18,Bathtub,17
c0466960-387b-4538-a695-6848fe1bee81,12,Bathtub,21
a92e2fe2-126c-4e1a-a022-a8d0bd7fe421,13,Coffee maker,24
d3f9af1b-3880-4fc5-a240-e7ea476fe6ca,19,Bathtub,10
57483db1-385b-42c7-96dd-ee07119955f0,14,Gym,12
705f433f-82ad-4742-965d-6ba3e472c472,7,TV,21
09b9bbc1-ea45-498a-806c-93d8eba13b40,16,Swimming pool,2
663899f4-a1ba-4c1a-8935-664a6cb4dffe,2,Gym,25
9e7c6e26-203f-4d45-a854-157a523623a4,6,Heating,14
9b49aa9f-0b96-454d-b228-ffa75c15e87b,22,Swimming pool,23
d3bc8ee2-3956-471d-a996-d9361c847f94,8,Hot water,4
7b1be77a-4974-4476-ad7c-1f12a5a6e1e9,7,Gym,23
26c9f14e-ef34-4c19-9643-b2d22cd0f85a,3,Coffee maker,20
4fd1d006-3390-482c-9d01-b6646fed391e,4,Dining table,12
c5d3e491-c4ac-48de-8d27-4d4d652d798e,11,Swimming pool,1
705f433f-82ad-4742-965d-6ba3e472c472,8,Toiletries,25
089c8a00-0017-46cb-8577-9f8efb8d08f4,24,Swimming pool,12
38245f29-fe58-4011-8006-1e3208b52e58,11,Swimming pool,1
9ed26b6f-862b-4d6e-9396-82a4df72e42f,2,Cookware and utensils,14
168ae3c7-9b7a-47c9-b6dd-9ecedd9d64b9,19,Pet-friendly,2
9314580d-5dcf-4e85-8099-0b021250253b,22,Gym,17
f41180d7-c5fd-40e0-aa9c-cc02e7661720,11,TV,8
4ca23411-7f23-4cc9-ac54-0213e08bc7fb,5,Accessibility features,4
03e83e26-31f5-4e40-8ea9-b6dab5dd228f,9,Dining table,7
74fb5967-b311-46f7-bcea-fe8c72ca3023,8,Security system,23
432b64ae-1374-46d0-98ed-5a89be39df43,5,Microwave,6
c4f1119c-c14c-442a-b51e-81959b608cc2,15,Stove,14
5ce52204-d4aa-437d-8344-0fdd2967e1c3,16,Towels,9
705f433f-82ad-4742-965d-6ba3e472c472,14,Towels,9
552b4627-dced-46c9-94bd-d74401511307,11,Heating,17
3595d4dd-ca9f-43d0-8fdc-0d6f9b8c1105,13,Wi-Fi,23
dcaf9fb9-6e54-4475-ad3c-a5ff28f6b330,9,Bathtub,13
1073d32d-d58d-473c-bcbc-41a358e2d0c0,4,Oven,18
bebd5d60-6aee-4022-918f-35a9d44d2b64,17,Swimming pool,7
b79a572d-69b7-4b0f-b239-b5ca5bdeff01,16,Workspace,21
3f4f7e24-2d74-43c9-91a0-0b27bcad32d0,9,Dining table,19
a301fde3-fe24-46b6-8f33-9f7de596e007,24,Refrigerator,6
67b2eca8-b4ce-4fae-8029-c76fcad4a2c5,13,Pet-friendly,4
b2903d29-5260-47d8-8254-3a094e271fd8,7,Gym,24
7bd8d6fe-21fe-46ea-a770-c34180a7f70e,23,Parking,22
51d02313-9c22-4a27-9d66-2f76e132b91a,9,Dishwasher,2
c6702dea-72e4-4080-b0d7-a6ff81d285ca,13,Laundry facilities,10
6631c998-df65-459c-b4b5-48a560b93454,11,Pet-friendly,22
bf471ea8-d7ff-4c19-9b99-87e3dd7ea807,5,Parking,8
78b746a2-2522-42e3-a6a3-bf309eed5fa1,2,Dishwasher,11
1d0f9f81-bcc8-4312-b909-149cc96bdc43,19,Air conditioning,9
3a1ce30d-1c9e-4c5b-b9a0-40d3a5aafd5c,16,Laundry facilities,13
33eb8757-72c2-4b4c-be18-3da7daec19b8,2,Pet-friendly,19
67f7d7da-c51c-438b-96b8-398e5710f307,21,Cookware and utensils,25
7bf7538e-e03c-4788-8a15-0ed031bca932,17,Swimming pool,8
f41180d7-c5fd-40e0-aa9c-cc02e7661720,25,Swimming pool,9
72fc17f3-dd56-4312-9e5c-7c028d0dad64,11,Gym,19
00fdedea-8238-4398-9363-7d516a632550,6,Gym,23
c29fede9-6e56-4a8f-9dfe-89ae1a14f547,16,Heating,18
c5e2e6c7-18d6-4720-8565-7154d6f5ea37,18,Dining table,22
01ea5fb9-de15-4818-ba76-93c908e01e01,5,Laundry facilities,18
cb72a36d-90c0-4875-ab2e-bddb45a5bcc8,13,Dining table,2
86ce331e-c9cc-4578-8f7f-e35fbf469164,7,Swimming pool,24
9b4c6b8f-f910-4071-87ae-492e95f3abbf,2,Pet-friendly,25
9ed26b6f-862b-4d6e-9396-82a4df72e42f,25,Refrigerator,7
4bd7c759-43de-41de-a53f-f7f28ecce34b,12,Security system,22
8757b4f3-a163-41ad-8150-474281094582,5,Hot water,9
9b7f04dc-120a-4f94-ba48-e6a3adc32875,15,Coffee maker,9
c60e1971-97d2-457f-94e7-59eb26dbf6a9,21,Workspace,16
9faf5e5e-afb8-4c60-9023-763ace806d8e,1,Cookware and utensils,12
3a1ce30d-1c9e-4c5b-b9a0-40d3a5aafd5c,4,Bathtub,22
66c379cc-eb19-48ae-b70d-44b46018f12a,12,TV,21
87b437ab-5fda-4a5b-8f11-a14423fa6fbc,9,Air conditioning,9
33eb8757-72c2-4b4c-be18-3da7daec19b8,23,Coffee maker,10
a5b2cd43-946e-44bd-9dc0-8f3ecd87c251,22,Fitness equipment,14
e4140176-ab4f-4188-9892-2eaddb16b55d,12,Gym,10
286647d3-f539-4b6b-b290-158c288a46a3,16,Shower,8
e7807658-ef37-4e07-9175-517c9c9c3449,9,Towels,19
43368e3a-c239-4f16-9e15-71bd648b6451,12,Oven,4
aae8b4ad-8dbd-4dce-b7a3-d0d37587a35c,24,Parking,25
b766347b-be54-40dd-b2f8-7f8b59795e18,22,Pet-friendly,15
ebbe0447-03fe-4260-89a7-f4d53ca2da29,3,Swimming pool,5
05895078-5365-4c31-b1de-d4ba51474878,25,Microwave,20
25671d50-e37f-4640-953b-01531f224fd4,1,Hot water,24
48539a5b-83ad-4543-8ad0-259e3b64d7ab,7,Air conditioning,11
1ae7b73d-a2bf-43f5-ae29-a0c6fb25fcc6,25,Refrigerator,2
1073d32d-d58d-473c-bcbc-41a358e2d0c0,22,Stove,13
e328a356-4077-46ed-b1e8-0f7b2cb729d6,3,Security system,7
a5d1fe2c-056b-48ff-ba9d-b5784b1957ef,18,Security system,10
46411a1a-3551-4448-bf57-15f78abb8e06,17,Workspace,5
d3bc8ee2-3956-471d-a996-d9361c847f94,20,Security system,1
0db0fb1e-6514-49d0-8c17-1aa3ad5c7cf8,16,Accessibility features,23
663899f4-a1ba-4c1a-8935-664a6cb4dffe,12,Gym,2
b75b6d4d-d929-40ba-abf1-4bbf5a88733b,6,Hot water,5
eba941f8-4220-4533-9781-66e7d4e70e3a,7,Stove,13
50dec99a-697d-4188-83f5-e6e90b59920a,14,Towels,8
7b09fb63-37e1-4042-bb45-00630241c608,10,Stove,23
223de489-830a-4e54-8546-14f1abf8be76,23,Gym,8
b6bfc027-faad-487b-9396-d89844246c7b,20,Swimming pool,22
afe101d6-492a-43ca-b6b7-aac33b9cb17b,1,Dining table,7
70048f54-23ad-41d8-aa72-ec12efaa70fa,16,Towels,9
ddab2ca3-155e-4c47-b3a3-cf56d76bca55,17,Dishwasher,10
e66aa030-e9e1-41cb-9b13-746be2507476,22,Parking,1
aa89da9a-ad1e-40b0-a697-2407dd566b88,11,Hot water,23
2878d6ec-43b9-4608-8614-c42b7fe8c870,9,Wi-Fi,16
ffa04959-0fc6-4eaa-bedd-484678c6306d,23,Toiletries,19
8bcd8e28-b506-4ee8-8917-3464c50d471a,25,Shower,17
85214751-7893-4f01-a00e-dea3886268c9,19,Wi-Fi,2
3a894ddd-bce8-4757-a008-a98354f416b0,21,Swimming pool,17
94ebb75a-b3e7-4ad2-b9e7-2b125230575d,11,Accessibility features,14
c2aea500-8603-4fbf-ac4b-66c7245a5b0e,11,Hot water,1
5fc7c50c-7db2-429e-94be-90bb4b91e6c7,9,TV,18
ba01deef-ff91-40a3-9d26-7d71b49de0d0,4,Security system,18
62e8608d-75d4-4092-a42a-c8033f9772b3,3,Toiletries,21
a952ce88-79a2-4632-b330-b18359980d21,17,Microwave,19
8f215db7-2af2-49bf-9d36-6bebb1c16e99,11,Air conditioning,18
704c7135-75d3-45d6-81fc-c7783786efb2,5,Bathtub,13
ce5a6ddd-3c4b-4612-ba0c-e79c2816f6bc,5,Dishwasher,1
f4309786-9cd5-4595-925e-aa02247473c7,11,Toiletries,5
62593a6f-40e7-4f6f-93ea-f159e1885443,8,Accessibility features,22
d0b3550c-54f0-43f0-94d3-40ec9494bdfe,23,Toiletries,8
b8943735-79ad-48ab-9ac5-5268e7749f5f,5,Coffee maker,12
92ac8e35-9090-4b51-9191-4ad696b1d2f5,19,Towels,18
0339f09d-c46c-4680-b3c5-306fe12d06d1,16,Heating,10
fb64d57a-8d6f-4978-b047-e417e553e14f,1,Toiletries,7
3595d4dd-ca9f-43d0-8fdc-0d6f9b8c1105,7,Air conditioning,9
154bc894-5485-47e5-b692-2d3e8980ec09,16,Dishwasher,6
0a8febb5-d6d2-4b6f-819a-2f3fd1bab856,13,Dining table,1
7953cd51-8b84-4c30-922f-7b1f31c71453,14,Coffee maker,3
a1d5a14c-a06d-4e7b-b6a4-b19f906d3539,19,Security system,17
346692d7-e8df-4545-85b5-b4733eb36665,4,Shower,16
04df5bd2-f8df-4977-bc9f-738ae241ed85,6,Security system,7
8f3a788a-d2bb-4582-b629-4f92362c90b1,18,Heating,19
f600ff67-2c2b-48ca-872b-10f2b699e26c,5,Dining table,17
9cd44ce2-2911-4db7-abaa-b6c82c9e17a1,10,Shower,5
5f5c7480-8936-47bd-8cf8-70b437fc19db,14,Heating,19
49e665b1-aec0-42ae-ab24-09646cad31e5,18,Shower,18
8a55895e-405a-4261-bd60-4ed1dbc549e9,13,Accessibility features,1
0c7d203e-3d5a-454e-bd6b-fba294e42348,22,Microwave,16
06a3c0e7-8e6d-4daf-add9-caef08023558,10,Hot water,18
d6ec0767-42f8-447c-a89e-153eae13163a,16,Workspace,1
74fb5967-b311-46f7-bcea-fe8c72ca3023,12,Air conditioning,15
57e2e87c-aa98-422f-81a9-482614b5e532,17,Towels,15
87e7c1c1-c4d0-4fe4-ac32-4fffb113bb31,13,Bathtub,18
28fe2458-91e0-4023-baae-5e1b24f9ae3f,16,Towels,5
48539a5b-83ad-4543-8ad0-259e3b64d7ab,3,Accessibility features,11
bebd5d60-6aee-4022-918f-35a9d44d2b64,10,Pet-friendly,22
78c37c1b-2266-497c-996e-36e5eab93629,16,Heating,10
a4d56532-6c16-4d42-aa33-385fdac2fa14,25,Fitness equipment,24
d8f81cb2-dc5a-41b5-8292-f94b27905eb8,1,Bathtub,17
08804c6d-6e98-4d8f-af28-ffc394fbddc6,25,Air conditioning,10
a1ef1135-86a8-4cfe-a790-4fbc10aef586,3,Towels,21
2cd05673-fba1-4348-ac1e-5ea06b3b7a60,15,Security system,15
6631c998-df65-459c-b4b5-48a560b93454,11,Shower,10
66a38b9e-80d3-45a5-a3a4-3be2750a755d,4,Laundry facilities,23
ec48a1cd-076b-4651-a59e-5ec5e476a0c1,10,Pet-friendly,20
5424975c-5305-4d0e-bb38-a2613f0d2aa6,20,Security system,9
09b4196e-9459-4a6f-89ab-4c78fbfcbf92,25,Fitness equipment,8
d3f9af1b-3880-4fc5-a240-e7ea476fe6ca,18,Workspace,8
